# Temperature (K), Pressure (MPa), Density (kg/m3), Volume (m3/kg), Internal Energy (kJ/kg), Enthalpy (kJ/kg), Entropy (J/g*K), Cv (J/g*K), Cp (J/g*K), Sound,Spd. (m/s), Joule-Thomson (K/MPa), Viscosity (Pa*s), Therm. Cond. (W/m*K)
194.31,4,76.285,0.013109,127.85,180.29,5.2183,0.77634,1.2725,280.62,4.2916,1.3862E-05,0.02129
195.87,4,75.429,0.013257,129.24,182.27,5.2285,0.77538,1.2659,282.12,4.2295,1.393E-05,0.021374
197.43,4,74.597,0.013405,130.62,184.24,5.2385,0.77446,1.2596,283.61,4.1688,1.3998E-05,0.021459
198.99,4,73.787,0.013553,131.99,186.2,5.2484,0.77359,1.2536,285.07,4.1092,1.4067E-05,0.021545
200.56,4,72.998,0.013699,133.36,188.16,5.2582,0.77275,1.2479,286.53,4.051,1.4136E-05,0.021631
202.12,4,72.23,0.013845,134.72,190.1,5.2679,0.77195,1.2424,287.97,3.9939,1.4205E-05,0.021718
203.68,4,71.482,0.01399,136.08,192.04,5.2774,0.77118,1.2371,289.39,3.9379,1.4274E-05,0.021806
205.24,4,70.752,0.014134,137.43,193.96,5.2868,0.77044,1.2321,290.81,3.8831,1.4344E-05,0.021894
206.8,4,70.041,0.014277,138.77,195.88,5.2961,0.76973,1.2272,292.21,3.8294,1.4413E-05,0.021983
208.36,4,69.346,0.01442,140.12,197.8,5.3054,0.76905,1.2226,293.59,3.7767,1.4483E-05,0.022072
209.92,4,68.668,0.014563,141.45,199.7,5.3145,0.7684,1.2182,294.97,3.725,1.4553E-05,0.022162
211.49,4,68.006,0.014705,142.78,201.6,5.3235,0.76777,1.2139,296.33,3.6744,1.4623E-05,0.022252
213.05,4,67.359,0.014846,144.11,203.49,5.3324,0.76717,1.2098,297.68,3.6247,1.4693E-05,0.022343
214.61,4,66.727,0.014986,145.43,205.38,5.3412,0.76659,1.2058,299.02,3.5759,1.4764E-05,0.022434
216.17,4,66.109,0.015127,146.75,207.26,5.3499,0.76604,1.202,300.35,3.5281,1.4834E-05,0.022525
217.73,4,65.504,0.015266,148.07,209.13,5.3586,0.7655,1.1984,301.67,3.4811,1.4904E-05,0.022617
219.29,4,64.913,0.015405,149.38,211,5.3671,0.76498,1.1948,302.98,3.435,1.4975E-05,0.022709
220.85,4,64.333,0.015544,150.69,212.86,5.3756,0.76448,1.1914,304.28,3.3897,1.5045E-05,0.022801
222.42,4,63.766,0.015682,151.99,214.72,5.384,0.764,1.1881,305.57,3.3452,1.5116E-05,0.022893
223.98,4,63.211,0.01582,153.29,216.57,5.3923,0.76354,1.185,306.85,3.3015,1.5187E-05,0.022986
225.54,4,62.667,0.015957,154.59,218.42,5.4005,0.76309,1.1819,308.12,3.2586,1.5257E-05,0.023079
227.1,4,62.134,0.016094,155.89,220.27,5.4086,0.76266,1.1789,309.38,3.2165,1.5328E-05,0.023171
228.66,4,61.611,0.016231,157.18,222.1,5.4167,0.76224,1.1761,310.63,3.175,1.5399E-05,0.023264
230.22,4,61.099,0.016367,158.47,223.94,5.4247,0.76184,1.1733,311.88,3.1343,1.5469E-05,0.023358
231.78,4,60.596,0.016503,159.76,225.77,5.4326,0.76145,1.1706,313.11,3.0943,1.554E-05,0.023451
